2023-11-19 17:24:57,508 p=28460 u=anton n=ansible | PLAY [all] *********************************************************************
            "ssh_host_key_dsa_public_keytype": "ssh-dss",
            "ssh_host_key_ecdsa_public": "AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBJInOTITUddTrQPtKgZUWrgfWdUxMVwf7IDUjWaaqzTv57hRjv/MMXeYklIDZYM9NVrCgFJHlwvViqqkPuFxTd4=",
            "ssh_host_key_ecdsa_public_keytype": "ecdsa-sha2-nistp256",
            "ssh_host_key_ed25519_public": "AAAAC3NzaC1lZDI1NTE5AAAAIHYooeCacV1s0U9rkY6h0lWFes5Y4ppPS+qL4uQPnnhq",
            "ssh_host_key_ed25519_public_keytype": "ssh-ed25519",
            "ssh_host_key_rsa_public": "AAAAB3NzaC1yc2EAAAADAQABAAABgQCxZweHeS1e+o/Vl4urUfexOtcPPuKphdEvz1Q/v6nW52SWu2Z9TqAEM0u4Qln4k9tBSWZWfyfC1XnYytxmmrorHwmJzEggnzQ7fGt+jXl2jUDgSqWwAAKsNI3QAz40+9Zt85KEKh4FSIgRAyesXHHfJ8mcw0e/8Y9sCFOnj+nEgXQtAFnvoKhO837RDEpaD8AxwPzlOEPIkTH4GJsvj+OGG2Vo00DFImXjxXrRWWhD0Xdwt2ZNT+cdpPVCd2wUiDuYRFSdSWrg7ROHq3OmIOaUtGIRijzw8CLTLCB6hEAq/IKoBQDuN5ITP4XlWkRonFDBjlnc08piVQliOoc5lFWR4f9xIZbRpBMjxuy8vhTXyWDZP8p7wTq6TB+xPbbZkitpNmYZEBC33RMILTTtIsT6rks3Aw/p81vXXGwrACphbRo4My/lq20DVSNNWKf3OO63FXXlGA4zjDbjHqXknaoOzyFisptEynbSZFqi7RNmdoMLc6Fcnn0BismSKIY/Fq8=",
            "ssh_host_key_rsa_public_keytype": "ssh-rsa",
            "swapfree_mb": 2047,
            "swaptotal_mb": 2047,
            "system": "Linux",
            "system_capabilities": [
                ""
            ],
            "system_capabilities_enforced": "True",
            "system_vendor": "VMware, Inc.",
            "uptime_seconds": 20685,
            "user_dir": "/home/master",
            "user_gecos": "master",
            "user_gid": 1000,
            "user_id": "master",
            "user_shell": "/bin/bash",
            "user_uid": 1000,
            "userspace_architecture": "x86_64",
            "userspace_bits": "64",
            "virtualization_role": "guest",
            "virtualization_tech_guest": [
                "VMware"
            ],
            "virtualization_tech_host": [],
            "virtualization_type": "VMware"
        },
        "ansible_fibre_channel_wwn": [],
        "ansible_fips": false,
        "ansible_forks": 5,
        "ansible_form_factor": "Other",
        "ansible_fqdn": "k8master",
        "ansible_host": "k8master1",
        "ansible_hostname": "k8master",
        "ansible_hostnqn": "",
        "ansible_interfaces": [
            "lo",
            "ens160"
        ],
        "ansible_inventory_sources": [
            "/home/anton/ansible/envs"
        ],
        "ansible_is_chroot": false,
        "ansible_iscsi_iqn": "",
        "ansible_kernel": "5.15.0-88-generic",
        "ansible_kernel_version": "#98-Ubuntu SMP Mon Oct 2 15:18:56 UTC 2023",
        "ansible_lo": {
            "active": true,
            "device": "lo",
            "ipv4": {
                "address": "127.0.0.1",
                "broadcast": "",
                "netmask": "255.0.0.0",
                "network": "127.0.0.0"
            },
            "ipv6": [
                {
                    "address": "::1",
                    "prefix": "128",
                    "scope": "host"
                }
            ],
            "mtu": 65536,
            "promisc": false,
            "type": "loopback"
        },
        "ansible_local": {},
        "ansible_lsb": {
            "codename": "jammy",
            "description": "Ubuntu 22.04.3 LTS",
            "id": "Ubuntu",
            "major_release": "22",
            "release": "22.04"
        },
        "ansible_machine": "x86_64",
        "ansible_machine_id": "61dec087cffb46568f9b89a52230fef2",
        "ansible_memfree_mb": 1077,
        "ansible_memory_mb": {
            "nocache": {
                "free": 1598,
                "used": 330
            },
            "real": {
                "free": 1077,
                "total": 1928,
                "used": 851
            },
            "swap": {
                "cached": 0,
                "free": 2047,
                "total": 2047,
                "used": 0
            }
        },
        "ansible_memtotal_mb": 1928,
        "ansible_mounts": [
            {
                "block_available": 2225437,
                "block_size": 4096,
                "block_total": 3585794,
                "block_used": 1360357,
                "device": "/dev/sda3",
                "fstype": "ext4",
                "inode_available": 850190,
                "inode_total": 917504,
                "inode_used": 67314,
                "mount": "/",
                "options": "rw,relatime",
                "size_available": 9115389952,
                "size_total": 14687412224,
                "uuid": "74acbeb9-eee6-450a-9f93-a42d7122f167"
            },
            {
                "block_available": 320953,
                "block_size": 4096,
                "block_total": 377698,
                "block_used": 56745,
                "device": "/dev/sda2",
                "fstype": "ext4",
                "inode_available": 97988,
                "inode_total": 98304,
                "inode_used": 316,
                "mount": "/boot",
                "options": "rw,relatime",
                "size_available": 1314623488,
                "size_total": 1547051008,
                "uuid": "7c6512b5-531f-4ac0-bd26-2b9c49247a6d"
            }
        ],
        "ansible_nodename": "k8master",
        "ansible_os_family": "Debian",
        "ansible_pkg_mgr": "apt",
        "ansible_playbook_python": "/usr/bin/python3",
        "ansible_proc_cmdline": {
            "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
            "ro": true,
            "root": "UUID=74acbeb9-eee6-450a-9f93-a42d7122f167"
        },
        "ansible_processor": [
            "0",
            "GenuineIntel",
            "Intel(R) Xeon(R) CPU E3-1220 v3 @ 3.10GHz"
        ],
        "ansible_processor_cores": 1,
        "ansible_processor_count": 1,
        "ansible_processor_nproc": 1,
        "ansible_processor_threads_per_core": 1,
        "ansible_processor_vcpus": 1,
        "ansible_product_name": "VMware Virtual Platform",
        "ansible_product_serial": "NA",
        "ansible_product_uuid": "NA",
        "ansible_product_version": "None",
        "ansible_python": {
            "executable": "/usr/bin/python3",
            "has_sslcontext": true,
            "type": "cpython",
            "version": {
                "major": 3,
                "micro": 12,
                "minor": 10,
                "releaselevel": "final",
                "serial": 0
            },
            "version_info": [
                3,
                10,
                12,
                "final",
                0
            ]
        },
        "ansible_python_version": "3.10.12",
        "ansible_real_group_id": 1000,
        "ansible_real_user_id": 1000,
        "ansible_run_tags": [
            "all"
        ],
        "ansible_selinux": {
            "status": "disabled"
        },
        "ansible_selinux_python_present": true,
        "ansible_service_mgr": "systemd",
        "ansible_skip_tags": [],
        "ansible_ssh_host_key_dsa_public": "AAAAB3NzaC1kc3MAAACBAPwnsa2KO51Po/ZfdIKr0LVY2EMr3H7xUIgyhiYup+Y81je3V97Wfk/+SZJgJm1UMSTMZILvRPgTwuHthfaq6TMm2CbI10Nx20mZ5bMWSeTG+U7Fyafza3nLd4NtjqmP8a5idqCv6sf/4DcAtIOFIEIJIPAD6pWiOMoPWPy7H7ddAAAAFQDvJfuwUo1s5mwUbIdR29TrhTrlHwAAAIBQ7LwBeUgShmfnZN3bp4XOR7rO8E/zt5ADTwUtfmHvOS7OmUzGGKVpHUGWSOW8FPBb8C31D2URS7dlYtF5PMhGzGTI8rC4oZ7fwITw0yWQmqQim94887Kxj7SyFpu4df3E+zc5AWkwhMPvtHPdnvlJ2maUOJHzK/Zh5SZkp24MzQAAAIA/KyqzCXdpbyKhgPk9z+zUbsY8E/ESuvfldOPP6tbzl7FyVo+n6i/aHsdfdewNTMPwlmhdi/L1SzFinqnrcoLCH5/13UGuF1vCDcK7lEQz/JK/93fRs2pXUIlwh2jUz1xGaYzzZMAAxRQcvXkMW3i6ZCpco3F1w+HB1lCrDzMyhw==",
        "ansible_ssh_host_key_dsa_public_keytype": "ssh-dss",
        "ansible_ssh_host_key_ecdsa_public": "AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBJInOTITUddTrQPtKgZUWrgfWdUxMVwf7IDUjWaaqzTv57hRjv/MMXeYklIDZYM9NVrCgFJHlwvViqqkPuFxTd4=",
        "ansible_ssh_host_key_ecdsa_public_keytype": "ecdsa-sha2-nistp256",
        "ansible_ssh_host_key_ed25519_public": "AAAAC3NzaC1lZDI1NTE5AAAAIHYooeCacV1s0U9rkY6h0lWFes5Y4ppPS+qL4uQPnnhq",
        "ansible_ssh_host_key_ed25519_public_keytype": "ssh-ed25519",
        "ansible_ssh_host_key_rsa_public": "AAAAB3NzaC1yc2EAAAADAQABAAABgQCxZweHeS1e+o/Vl4urUfexOtcPPuKphdEvz1Q/v6nW52SWu2Z9TqAEM0u4Qln4k9tBSWZWfyfC1XnYytxmmrorHwmJzEggnzQ7fGt+jXl2jUDgSqWwAAKsNI3QAz40+9Zt85KEKh4FSIgRAyesXHHfJ8mcw0e/8Y9sCFOnj+nEgXQtAFnvoKhO837RDEpaD8AxwPzlOEPIkTH4GJsvj+OGG2Vo00DFImXjxXrRWWhD0Xdwt2ZNT+cdpPVCd2wUiDuYRFSdSWrg7ROHq3OmIOaUtGIRijzw8CLTLCB6hEAq/IKoBQDuN5ITP4XlWkRonFDBjlnc08piVQliOoc5lFWR4f9xIZbRpBMjxuy8vhTXyWDZP8p7wTq6TB+xPbbZkitpNmYZEBC33RMILTTtIsT6rks3Aw/p81vXXGwrACphbRo4My/lq20DVSNNWKf3OO63FXXlGA4zjDbjHqXknaoOzyFisptEynbSZFqi7RNmdoMLc6Fcnn0BismSKIY/Fq8=",
        "ansible_ssh_host_key_rsa_public_keytype": "ssh-rsa",
        "ansible_swapfree_mb": 2047,
        "ansible_swaptotal_mb": 2047,
        "ansible_system": "Linux",
        "ansible_system_capabilities": [
            ""
        ],
        "ansible_system_capabilities_enforced": "True",
        "ansible_system_vendor": "VMware, Inc.",
        "ansible_uptime_seconds": 20685,
        "ansible_user": "master",
        "ansible_user_dir": "/home/master",
        "ansible_user_gecos": "master",
        "ansible_user_gid": 1000,
        "ansible_user_id": "master",
        "ansible_user_shell": "/bin/bash",
        "ansible_user_uid": 1000,
        "ansible_userspace_architecture": "x86_64",
        "ansible_userspace_bits": "64",
        "ansible_verbosity": 1,
        "ansible_version": {
            "full": "2.12.10",
            "major": 2,
            "minor": 12,
            "revision": 10,
            "string": "2.12.10"
        },
        "ansible_virtualization_role": "guest",
        "ansible_virtualization_tech_guest": [
            "VMware"
        ],
        "ansible_virtualization_tech_host": [],
        "ansible_virtualization_type": "VMware",
        "discovered_interpreter_python": "/usr/bin/python3",
        "gather_subset": [
            "all"
        ],
        "group_names": [
            "group_k8smaster"
        ],
        "groups": {
            "all": [
                "master1",
                "worker1",
                "worker2"
            ],
            "group_k8smaster": [
                "master1"
            ],
            "group_k8sworker": [
                "worker1",
                "worker2"
            ],
            "ungrouped": []
        },
        "inventory_dir": "/home/anton/ansible/envs",
        "inventory_file": "/home/anton/ansible/envs/hosts",
        "inventory_hostname": "master1",
        "inventory_hostname_short": "master1",
        "module_setup": true,
        "omit": "__omit_place_holder__e2a89b743927deb1d754b99896117c5e0446a279",
        "playbook_dir": "/home/anton/ansible"
    }
}
2023-11-19 19:18:04,492 p=34340 u=anton n=ansible | ok: [worker1] => {
    "hostvars[inventory_hostname]": {
        "ansible_all_ipv4_addresses": [
            "192.168.2.22"
        ],
        "ansible_all_ipv6_addresses": [
            "fe80::20c:29ff:feff:7858"
        ],
        "ansible_apparmor": {
            "status": "enabled"
        },
        "ansible_architecture": "x86_64",
        "ansible_bios_date": "11/12/2020",
        "ansible_bios_vendor": "Phoenix Technologies LTD",
        "ansible_bios_version": "6.00",
        "ansible_board_asset_tag": "NA",
        "ansible_board_name": "440BX Desktop Reference Platform",
        "ansible_board_serial": "NA",
        "ansible_board_vendor": "Intel Corporation",
        "ansible_board_version": "None",
        "ansible_chassis_asset_tag": "No Asset Tag",
        "ansible_chassis_serial": "NA",
        "ansible_chassis_vendor": "No Enclosure",
        "ansible_chassis_version": "N/A",
        "ansible_check_mode": false,
        "ansible_cmdline": {
            "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
            "ro": true,
            "root": "UUID=0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
        },
        "ansible_config_file": "/etc/ansible/ansible.cfg",
        "ansible_date_time": {
            "date": "2023-11-19",
            "day": "19",
            "epoch": "1700410684",
            "epoch_int": "1700410684",
            "hour": "16",
            "iso8601": "2023-11-19T16:18:04Z",
            "iso8601_basic": "20231119T161804084899",
            "iso8601_basic_short": "20231119T161804",
            "iso8601_micro": "2023-11-19T16:18:04.084899Z",
            "minute": "18",
            "month": "11",
            "second": "04",
            "time": "16:18:04",
            "tz": "UTC",
            "tz_dst": "UTC",
            "tz_offset": "+0000",
            "weekday": "Sunday",
            "weekday_number": "0",
            "weeknumber": "46",
            "year": "2023"
        },
        "ansible_default_ipv4": {
            "address": "192.168.2.22",
            "alias": "ens160",
            "broadcast": "",
            "gateway": "192.168.2.1",
            "interface": "ens160",
            "macaddress": "00:0c:29:ff:78:58",
            "mtu": 1500,
            "netmask": "255.255.255.0",
            "network": "192.168.2.0",
            "type": "ether"
        },
        "ansible_default_ipv6": {},
        "ansible_device_links": {
            "ids": {
                "sr0": [
                    "ata-VMware_Virtual_SATA_CDRW_Drive_00000000000000000001"
                ]
            },
            "labels": {},
            "masters": {},
            "uuids": {
                "sda2": [
                    "14607687-63ba-4da9-9a79-ba1dbb17458b"
                ],
                "sda3": [
                    "0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
                ]
            }
        },
        "ansible_devices": {
            "loop0": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "0",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "4096",
                "vendor": null,
                "virtual": 1
            },
            "loop1": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop2": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop3": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop4": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop5": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop6": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "loop7": {
                "holders": [],
                "host": "",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": null,
                "partitions": {},
                "removable": "0",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "none",
                "sectors": "0",
                "sectorsize": "512",
                "size": "0.00 Bytes",
                "support_discard": "0",
                "vendor": null,
                "virtual": 1
            },
            "sda": {
                "holders": [],
                "host": "SCSI storage controller: Broadcom / LSI 53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI (rev 01)",
                "links": {
                    "ids": [],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": "Virtual disk",
                "partitions": {
                    "sda1": {
                        "holders": [],
                        "links": {
                            "ids": [],
                            "labels": [],
                            "masters": [],
                            "uuids": []
                        },
                        "sectors": "2048",
                        "sectorsize": 512,
                        "size": "1.00 MB",
                        "start": "2048",
                        "uuid": null
                    },
                    "sda2": {
                        "holders": [],
                        "links": {
                            "ids": [],
                            "labels": [],
                            "masters": [],
                            "uuids": [
                                "14607687-63ba-4da9-9a79-ba1dbb17458b"
                            ]
                        },
                        "sectors": "3145728",
                        "sectorsize": 512,
                        "size": "1.50 GB",
                        "start": "4096",
                        "uuid": "14607687-63ba-4da9-9a79-ba1dbb17458b"
                    },
                    "sda3": {
                        "holders": [],
                        "links": {
                            "ids": [],
                            "labels": [],
                            "masters": [],
                            "uuids": [
                                "0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
                            ]
                        },
                        "sectors": "37748736",
                        "sectorsize": 512,
                        "size": "18.00 GB",
                        "start": "3149824",
                        "uuid": "0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
                    }
                },
                "removable": "0",
                "rotational": "0",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "mq-deadline",
                "sectors": "41943040",
                "sectorsize": "512",
                "size": "20.00 GB",
                "support_discard": "0",
                "vendor": "VMware",
                "virtual": 1
            },
            "sr0": {
                "holders": [],
                "host": "SATA controller: VMware SATA AHCI controller",
                "links": {
                    "ids": [
                        "ata-VMware_Virtual_SATA_CDRW_Drive_00000000000000000001"
                    ],
                    "labels": [],
                    "masters": [],
                    "uuids": []
                },
                "model": "VMware SATA CD00",
                "partitions": {},
                "removable": "1",
                "rotational": "1",
                "sas_address": null,
                "sas_device_handle": null,
                "scheduler_mode": "mq-deadline",
                "sectors": "2097151",
                "sectorsize": "512",
                "size": "1024.00 MB",
                "support_discard": "0",
                "vendor": "NECVMWar",
                "virtual": 1
            }
        },
        "ansible_diff_mode": false,
        "ansible_distribution": "Ubuntu",
        "ansible_distribution_file_parsed": true,
        "ansible_distribution_file_path": "/etc/os-release",
        "ansible_distribution_file_variety": "Debian",
        "ansible_distribution_major_version": "22",
        "ansible_distribution_release": "jammy",
        "ansible_distribution_version": "22.04",
        "ansible_dns": {
            "nameservers": [
                "127.0.0.53"
            ],
            "options": {
                "edns0": true,
                "trust-ad": true
            },
            "search": [
                "."
            ]
        },
        "ansible_domain": "",
        "ansible_effective_group_id": 1000,
        "ansible_effective_user_id": 1000,
        "ansible_ens160": {
            "active": true,
            "device": "ens160",
            "ipv4": {
                "address": "192.168.2.22",
                "broadcast": "",
                "netmask": "255.255.255.0",
                "network": "192.168.2.0"
            },
            "ipv6": [
                {
                    "address": "fe80::20c:29ff:feff:7858",
                    "prefix": "64",
                    "scope": "link"
                }
            ],
            "macaddress": "00:0c:29:ff:78:58",
            "module": "vmxnet3",
            "mtu": 1500,
            "pciid": "0000:03:00.0",
            "promisc": false,
            "speed": 10000,
            "type": "ether"
        },
        "ansible_env": {
            "DBUS_SESSION_BUS_ADDRESS": "unix:path=/run/user/1000/bus",
            "HOME": "/home/worker",
            "LANG": "C.utf8",
            "LC_ADDRESS": "ru_RU.UTF-8",
            "LC_ALL": "C.utf8",
            "LC_IDENTIFICATION": "ru_RU.UTF-8",
            "LC_MEASUREMENT": "ru_RU.UTF-8",
            "LC_MESSAGES": "C.utf8",
            "LC_MONETARY": "ru_RU.UTF-8",
            "LC_NAME": "ru_RU.UTF-8",
            "LC_NUMERIC": "ru_RU.UTF-8",
            "LC_PAPER": "ru_RU.UTF-8",
            "LC_TELEPHONE": "ru_RU.UTF-8",
            "LC_TIME": "ru_RU.UTF-8",
            "LOGNAME": "worker",
            "MOTD_SHOWN": "pam",
            "PATH": "/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin",
            "PWD": "/home/worker",
            "SHELL": "/bin/bash",
            "SHLVL": "0",
            "SSH_CLIENT": "192.168.2.19 54478 22",
            "SSH_CONNECTION": "192.168.2.19 54478 192.168.2.22 22",
            "SSH_TTY": "/dev/pts/0",
            "TERM": "xterm-256color",
            "USER": "worker",
            "XDG_RUNTIME_DIR": "/run/user/1000",
            "XDG_SESSION_CLASS": "user",
            "XDG_SESSION_ID": "15",
            "XDG_SESSION_TYPE": "tty",
            "_": "/bin/sh"
        },
        "ansible_facts": {
            "all_ipv4_addresses": [
                "192.168.2.22"
            ],
            "all_ipv6_addresses": [
                "fe80::20c:29ff:feff:7858"
            ],
            "ansible_local": {},
            "apparmor": {
                "status": "enabled"
            },
            "architecture": "x86_64",
            "bios_date": "11/12/2020",
            "bios_vendor": "Phoenix Technologies LTD",
            "bios_version": "6.00",
            "board_asset_tag": "NA",
            "board_name": "440BX Desktop Reference Platform",
            "board_serial": "NA",
            "board_vendor": "Intel Corporation",
            "board_version": "None",
            "chassis_asset_tag": "No Asset Tag",
            "chassis_serial": "NA",
            "chassis_vendor": "No Enclosure",
            "chassis_version": "N/A",
            "cmdline": {
                "BOOT_IMAGE": "/vmlinuz-5.15.0-88-generic",
                "ro": true,
                "root": "UUID=0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
            },
            "date_time": {
                "date": "2023-11-19",
                "day": "19",
                "epoch": "1700410684",
                "epoch_int": "1700410684",
                "hour": "16",
                "iso8601": "2023-11-19T16:18:04Z",
                "iso8601_basic": "20231119T161804084899",
                "iso8601_basic_short": "20231119T161804",
                "iso8601_micro": "2023-11-19T16:18:04.084899Z",
                "minute": "18",
                "month": "11",
                "second": "04",
                "time": "16:18:04",
                "tz": "UTC",
                "tz_dst": "UTC",
                "tz_offset": "+0000",
                "weekday": "Sunday",
                "weekday_number": "0",
                "weeknumber": "46",
                "year": "2023"
            },
            "default_ipv4": {
                "address": "192.168.2.22",
                "alias": "ens160",
                "broadcast": "",
                "gateway": "192.168.2.1",
                "interface": "ens160",
                "macaddress": "00:0c:29:ff:78:58",
                "mtu": 1500,
                "netmask": "255.255.255.0",
                "network": "192.168.2.0",
                "type": "ether"
            },
            "default_ipv6": {},
            "device_links": {
                "ids": {
                    "sr0": [
                        "ata-VMware_Virtual_SATA_CDRW_Drive_00000000000000000001"
                    ]
                },
                "labels": {},
                "masters": {},
                "uuids": {
                    "sda2": [
                        "14607687-63ba-4da9-9a79-ba1dbb17458b"
                    ],
                    "sda3": [
                        "0b12c8d7-e9a1-4e42-bb61-1e187a59a90c"
                    ]
                }
            },
            "devices": {
                "loop0": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "0",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "4096",
                    "vendor": null,
                    "virtual": 1
                },
                "loop1": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop2": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop3": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop4": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop5": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop6": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "loop7": {
                    "holders": [],
                    "host": "",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": null,
                    "partitions": {},
                    "removable": "0",
                    "rotational": "1",
                    "sas_address": null,
                    "sas_device_handle": null,
                    "scheduler_mode": "none",
                    "sectors": "0",
                    "sectorsize": "512",
                    "size": "0.00 Bytes",
                    "support_discard": "0",
                    "vendor": null,
                    "virtual": 1
                },
                "sda": {
                    "holders": [],
                    "host": "SCSI storage controller: Broadcom / LSI 53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI (rev 01)",
                    "links": {
                        "ids": [],
                        "labels": [],
                        "masters": [],
                        "uuids": []
                    },
                    "model": "Virtual disk",
                    "partitions": {
                        "sda1": {
                            "holders": [],
                            "links": {
                                "ids": [],
                                "labels": [],
                                "masters": [],
                                "uuids": []
                            },
                            "sectors": "2048",
                            "sectorsize": 512,
                            "size": "1.00 MB",
                            "start": "2048",
                            "uuid": null
                        },
                        "sda2": {
                            "holders": [],
                            "links": {
                                "ids": [],
                                "labels": [],
                                "masters": [],
                                "uuids": [
                                    "14607687-63ba-4da9-9a79-ba1dbb17458b"
                                ]
                            },
                            "sectors": "3145728",
                            "sectorsize": 512,
                            "size": "1.50 GB",
                            "start": "4096",
                            "uuid": "14607687-63ba-4da9-9a79-ba1dbb17458b"
                        },
                        "sda3": {
                            "holders": [],
                            "links": {
